,y_pred
10260,633.4889285714286
10261,10067.124642857143
10262,803.945
10263,6149.2425
10264,4875.15
10265,1991.35
10266,731.97
10267,4390.803333333333
10268,7891.769333333334
10269,7652.8859999999995
10270,16440.22
10271,554.05
10272,3127.96
10273,11228.86
10274,963.3383333333335
10275,1057.7166666666665
10276,4506.48
10277,4001.517166666666
10278,4307.828333333333
10279,9353.99
10280,770.46
10281,1714.94
10282,15510.2425
10283,3022.45
10284,11830.4005
10285,5213.73
10286,1026.9183333333335
10287,1020.5129047619048
10288,741.4784999999999
10289,2826.03
10290,2475.55
10291,6097.97
10292,1016.4253333333332
10293,1258.972
10294,693.7087619047618
10295,1256.88
10296,976.8617142857144
10297,10813.135666666667
10298,8413.474285714286
10299,1033.4716666666668
10300,1589.7133333333334
10301,3878.07
10302,8552.91
10303,5834.165
10304,850.64
10305,1078.1068333333333
10306,4156.415
10307,4311.01
10308,779.9266666666666
10309,613.43
10310,777.8860000000001
10311,3094.52
10312,4591.21
10313,686.3616666666666
10314,630.775
10315,2759.7833333333333
10316,2463.41
10317,1727.5575
10318,17162.56
10319,827.02
10320,899.4106666666667
10321,13624.81
10322,2563.7133333333336
10323,1133.52
10324,589.8
10325,1874.76
10326,7963.75
10327,534.5783333333334
10328,2092.43
10329,1296.64
10330,5077.825
10331,3678.12
10332,694.1366666666665
10333,4067.033
10334,1005.694
10335,3959.923333333333
10336,1930.84
10337,9701.12
10338,4704.052500000001
10339,890.9493333333334
10340,438.2
10341,964.33
10342,12064.4685
10343,16270.95
10344,4822.77
10345,13732.53
10346,2049.58
10347,3241.7066666666665
10348,1654.632380952381
10349,12956.660416666666
10350,5521.388666666666
10351,17508.8
10352,4136.77
10353,1340.06
10354,5275.023333333333
10355,494.4
10356,2159.346666666667
10357,7785.96
10358,5328.982000000001
10359,1210.1819999999998
10360,8013.71
10361,3208.077666666667
10362,1448.1083333333331
10363,548.54
10364,1089.4186666666667
10365,4637.87
10366,3905.41
10367,651.575
10368,14794.01
10369,1040.1536666666664
10370,1228.6
10371,732.9656666666668
10372,4448.2
10373,2224.19
10374,7934.32
10375,526.45
10376,2997.98
10377,11392.386666666665
10378,1020.648
10379,7297.205
10380,6450.15
10381,2350.51
10382,4279.87
10383,436.935
10384,551.33
10385,7079.97
10386,557.6153333333334
10387,9424.4575
10388,4069.13
10389,3803.05
10390,1720.557818181818
10391,1408.12
10392,3068.67
10393,4440.452666666667
10394,2913.0843333333337
10395,1810.255
10396,9050.834
10397,6600.57
10398,17349.2
10399,1494.14
10400,4351.77
10401,7392.88
10402,916.6
10403,861.3433333333335
10404,1067.5790000000002
10405,1782.6838333333333
10406,4883.1320000000005
10407,613.52
10408,1331.386
10409,12892.512666666666
10410,706.0536666666667
10411,4901.59
10412,701.3466666666666
10413,14547.072
10414,10045.585
10415,635.8525
10416,1624.115
10417,497.88
10418,1910.76
10419,861.8716666666667
10420,922.0637142857142
10421,1955.11
10422,771.24
10423,2263.2
10424,727.34
10425,1423.7923333333333
10426,6359.363333333333
10427,12736.821666666665
10428,2290.37
10429,8173.48
10430,782.797
10431,13696.675
10432,13468.55
10433,1636.519
10434,15895.38
10435,4816.19
10436,15943.89
10437,8289.780833333332
10438,679.68
10439,2083.73
10440,4277.57
10441,1667.02
10442,3259.656
10443,16019.09
10444,2414.29
10445,15416.686666666665
10446,3127.555
10447,2439.97
10448,697.58
10449,728.0818571428572
10450,8137.238333333334
10451,4928.66
10452,933.5325
10453,2999.56
10454,4224.5633333333335
10455,1016.77
10456,775.559
10457,15479.96
10458,4247.76
10459,1684.6591666666666
10460,2245.51
10461,778.37
10462,1565.34
10463,3601.66
10464,2243.81
10465,476.9231666666667
10466,3586.531333333334
10467,15421.28
10468,2846.6
10469,907.0176190476191
10470,1749.445
10471,11298.8
10472,1302.3628571428571
10473,1204.4499999999998
10474,4938.69
10475,698.3333333333333
10476,4368.5008333333335
10477,14958.47
10478,1151.8376666666666
10479,1663.59
10480,3952.7530000000006
10481,4303.458642857143
10482,2529.25
10483,1279.102
10484,1858.7341666666669
10485,3049.14
10486,606.57
10487,1626.2898333333333
10488,6525.859333333335
10489,3947.716
10490,610.476
10491,1517.46975
10492,5244.051333333333
10493,5515.87
10494,6496.133333333334
10495,713.8358333333334
10496,917.48
10497,8559.97
10498,5079.23
10499,4238.3116666666665
10500,2517.09
10501,4922.91
10502,8880.702571428572
10503,760.98
10504,1718.31
10505,774.015
10506,514.5624285714287
10507,4843.0261666666665
10508,4774.544
10509,1203.0
10510,5065.31
10511,3390.8675
10512,987.26
10513,5524.815
10514,972.48
10515,5209.361666666667
10516,2141.67
10517,5039.9
10518,477.16833333333335
10519,4259.308333333333
10520,14361.19
10521,6717.87
10522,805.3675
10523,2508.555
10524,1459.6166666666666
10525,4740.47
10526,4120.44
10527,528.33
10528,15978.26
10529,728.32
10530,997.7300000000001
10531,798.74
10532,966.77
10533,14890.757666666666
10534,764.8439761904764
10535,781.58
10536,7863.513333333333
10537,4640.73
10538,7625.63
10539,2187.89
10540,817.35
10541,687.0733333333333
10542,15493.74
10543,1895.11
10544,2678.185
10545,1988.776166666667
10546,5108.95
10547,2796.38
10548,16071.595
10549,493.04166666666674
10550,5311.516666666666
10551,5203.5025
10552,5452.928833333333
10553,717.9616666666667
10554,4289.42211904762
10555,597.9216666666666
10556,2478.98
10557,1876.9369999999994
10558,798.3718333333334
10559,4036.73
10560,5113.595
10561,13278.23
10562,780.1109761904761
10563,2406.02
10564,1031.5294999999999
10565,1796.0318333333335
10566,3704.246666666667
10567,899.8786666666667
10568,1915.4976666666666
10569,879.203
10570,768.585
10571,1886.75
10572,784.5706666666666
10573,701.9748333333332
10574,1895.6475
10575,1804.5666666666666
10576,3573.8158333333336
10577,3056.461666666667
10578,6269.75
10579,746.357
10580,10234.22
10581,7431.89
10582,1023.97
10583,764.7543181818182
10584,1681.05
10585,5502.353333333333
10586,1042.63
10587,6265.868333333333
10588,4919.470499999999
10589,11681.01
10590,15876.47
10591,951.7313809523808
10592,2303.03
10593,14891.65
10594,937.38
10595,5235.05
10596,11007.15
10597,5379.86
10598,2021.263869047619
10599,667.5705
10600,8618.76
10601,17382.6
10602,827.1633333333334
10603,992.63
10604,4654.35
10605,12818.1
10606,2322.619
10607,4044.5440000000003
10608,6934.87
10609,859.2083333333335
10610,526.6566666666668
10611,4496.465999999999
10612,11102.355
10613,2340.52
10614,4046.405666666667
10615,7302.85
10616,1276.58
10617,896.93
10618,6486.25
10619,1112.8056666666669
10620,3880.5855714285703
10621,490.84
10622,7894.405
10623,1402.21
10624,1614.02
10625,2249.25
10626,2440.0
10627,5317.58
10628,1004.92
10629,1392.4133333333332
10630,883.71
10631,970.11
10632,1496.0421666666668
10633,3021.0725
10634,826.5516666666667
10635,688.77
10636,744.295
10637,805.215
10638,1687.801666666667
10639,3298.17
10640,2771.215
10641,11277.35
10642,2565.34
10643,1419.15
10644,547.86
10645,1372.2379999999998
10646,3293.31
10647,5442.8
10648,1736.796
10649,538.788
10650,2941.8
10651,3884.2781428571425
10652,1669.6140476190476
10653,1192.1033333333332
10654,15969.4975
10655,6776.329047619049
10656,7479.67
10657,674.11
10658,1866.2033333333334
10659,2165.63
10660,3248.48
10661,4592.06
10662,866.7516666666667
10663,791.9714285714285
10664,716.9235000000001
10665,6068.078916666666
10666,814.27
10667,4944.863333333334
10668,459.7616666666667
10669,853.6005
10670,1697.89
10671,972.55
10672,5137.555
10673,1744.36
10674,1667.81
10675,1067.1328333333333
10676,901.8025
10677,784.1693181818182
10678,14688.06
10679,6483.566
10680,14165.29
10681,612.67
10682,3866.4058333333332
10683,1754.2988333333333
10684,521.27
10685,2555.9933333333333
10686,11565.88
10687,718.4656666666666
10688,955.7575
10689,2069.53
10690,3272.77
10691,11966.428333333335
10692,462.04666666666674
10693,973.336
10694,546.0558333333333
10695,4404.49
10696,12356.31
10697,647.5986666666666
10698,1827.017
10699,2374.22
10700,10612.75
10701,4598.35
10702,2213.6
10703,528.352
10704,3598.78
10705,13642.171809523808
10706,6874.7925
10707,2033.39
10708,544.067
10709,900.6366666666668
10710,913.8513333333333
10711,3720.505
10712,1198.48
10713,551.6228333333333
10714,3667.17
10715,11063.136
10716,4465.69
10717,449.7396428571428
10718,4333.8133333333335
10719,1680.7019999999998
10720,7306.71
10721,1618.3915
10722,1184.6593333333335
10723,687.612
10724,1181.1133333333332
10725,5068.801666666667
10726,869.4588333333334
10727,744.3166666666667
10728,938.6139999999999
10729,5878.62
10730,1635.87
10731,795.4833333333332
10732,771.13
10733,2985.9266666666663
10734,17213.51
10735,1351.56
10736,922.0637142857142
10737,3468.27
10738,10249.023333333333
10739,1425.0958333333335
10740,3378.9
10741,9736.94
10742,3803.774166666666
10743,1009.934
10744,16009.345
10745,784.7866666666665
10746,1633.05
10747,642.13
10748,4167.0
10749,13047.159
10750,3010.7490000000003
10751,5994.0
10752,2861.48
10753,4292.43
10754,10944.594
10755,425.245
10756,14631.72
10757,6927.595833333333
10758,5149.815
10759,676.715
10760,2115.43
10761,1540.8733333333334
10762,737.755
10763,7146.77
10764,3185.0
10765,8787.282
10766,1680.7133333333334
10767,2892.74
10768,2998.52
10769,4870.372
10770,4782.44
10771,5587.04
10772,6352.879722222224
10773,713.0970476190477
10774,3768.9879047619047
10775,569.71
10776,2869.24
10777,3442.71
10778,1266.6675
10779,5195.258333333333
10780,13306.42
10781,895.845
10782,11349.1525
10783,903.255
10784,2210.1
10785,464.725
10786,1001.4726666666667
10787,1682.1566666666665
10788,8862.126666666667
10789,5582.83
10790,2411.34
10791,731.0
10792,12547.806666666667
10793,610.26
10794,445.3430000000001
10795,1573.105
10796,6542.48
10797,14185.33
10798,1274.17
10799,1602.2300952380951
10800,754.53
10801,369.07
10802,758.3793333333333
10803,2098.555
10804,934.33
10805,1872.879166666667
10806,1194.53
10807,872.6439999999999
10808,7266.4175
10809,2082.625
10810,4197.1
10811,503.5428333333333
10812,595.6891666666667
10813,8592.19
10814,16957.6685
10815,2896.49
10816,4314.7266666666665
10817,1057.35
10818,1177.7741666666668
10819,8417.587666666666
10820,3268.6941666666667
10821,16686.04
10822,8533.551
10823,736.01
10824,15356.27
10825,2744.225
10826,1185.46
10827,3783.65
10828,4033.99
10829,5145.315
10830,10207.436666666666
10831,2463.56
10832,17223.856
10833,6455.94
10834,13994.56
10835,1097.3133333333333
10836,2114.155
10837,5224.167333333334
10838,12109.32
10839,1122.8363333333334
10840,6288.14
10841,3240.05
10842,719.48
10843,2714.76
10844,4236.15
10845,8046.963333333332
10846,706.6925
10847,3068.48
10848,6676.15
10849,12115.16
10850,2284.8
10851,13732.649
10852,5541.7643333333335
10853,5253.7255000000005
10854,4486.244999999999
10855,530.6658333333332
10856,782.28
10857,3271.98
10858,1751.5103333333336
10859,830.2
10860,676.2833333333334
10861,4825.89
10862,792.064976190476
10863,8411.402999999998
10864,1229.0733333333333
10865,5048.931666666666
10866,1393.5453333333332
10867,2366.376666666667
10868,6201.12
10869,695.0324761904762
10870,1094.0951666666667
10871,3583.92
10872,8408.31
10873,647.685
10874,769.6299999999999
10875,14788.68
10876,780.27
10877,758.47
10878,2348.29
10879,792.064976190476
10880,1457.51
10881,16181.09
10882,4716.874
10883,1145.646
10884,3408.0126666666665
10885,16164.93
10886,986.1298333333334
10887,4463.516666666666
10888,4892.8
10889,773.131111111111
10890,1249.92
10891,3055.12
10892,2255.82
10893,701.66
10894,4662.24
10895,4514.01
10896,2633.375
10897,636.3885
10898,861.465
10899,2517.285
10900,6398.48
10901,6923.32
10902,570.9266666666667
10903,2658.4016666666666
10904,804.6125
10905,817.8009523809524
10906,1077.985
10907,967.2360000000001
10908,17328.72
10909,1558.2
10910,1732.81
10911,670.7675
10912,5006.45
10913,4584.347761904762
10914,5011.11
10915,1172.38
10916,1239.4102380952381
10917,6507.195
10918,1949.57
10919,15172.608333333332
10920,542.225
10921,504.24
10922,8936.76
10923,1017.0616666666666
10924,664.6285714285715
10925,16509.27
10926,16535.274
10927,2146.4843333333333
10928,484.93666666666667
10929,927.96
10930,487.15
10931,14020.393333333333
10932,503.59433333333334
10933,5529.61
10934,2905.958333333334
10935,13658.5225
10936,506.1
10937,5448.755999999999
10938,1540.06
10939,11811.67
10940,2798.42
10941,1799.675
10942,547.95
10943,973.82
10944,2763.31
10945,2528.14
10946,3191.41
10947,1059.49
10948,4250.753333333333
10949,1025.2975
10950,4098.692166666667
10951,876.6086666666666
10952,1189.81
10953,975.805
10954,7829.426666666667
10955,1360.4
10956,579.7341666666667
10957,9682.85
10958,895.34
10959,13498.17
10960,5948.4
10961,828.47
10962,2261.26
10963,2018.6566666666668
10964,13746.7
10965,7266.206999999999
10966,565.418
10967,7613.49
10968,708.1825
10969,14184.51
10970,3427.2766666666666
10971,1198.38
10972,4932.7
10973,694.57
10974,5698.14
10975,1845.64
10976,2544.74
10977,1462.2683333333332
10978,6362.099166666668
10979,2379.835
10980,2611.13
10981,4928.34
10982,627.2066666666667
10983,3301.265
10984,1822.6521428571425
10985,543.45
10986,2785.06
10987,3500.11
10988,17823.02
10989,754.3814999999998
10990,878.0973333333333
10991,4370.52
10992,1681.53
10993,1740.7556666666665
10994,5841.435
10995,1257.4
10996,1868.7
10997,4711.771333333333
10998,1389.7
10999,827.771
11000,847.8231428571428
11001,8758.635
11002,698.24
11003,730.0725
11004,3503.1583333333338
11005,3298.435
11006,5402.446
11007,2768.3248333333336
11008,638.9933333333335
11009,3903.134761904762
11010,11266.86
11011,899.6309285714286
11012,3502.8675
11013,5272.423000000001
11014,949.216
11015,2567.1169999999997
11016,2687.59
11017,613.81
11018,2346.9866666666667
11019,608.3269999999999
11020,1144.9233333333332
11021,920.9142142857144
11022,7649.88
11023,6722.37
11024,1587.89
11025,1710.7175
11026,4200.713333333334
11027,1538.93
11028,896.4416666666667
11029,675.717
11030,755.4404603174604
11031,7074.18
11032,17227.18
11033,1123.432
11034,2889.79
11035,1574.38
11036,1059.0016666666668
11037,1070.0285
11038,10082.864
11039,728.6446666666666
11040,6465.1
11041,1200.29
11042,6207.823666666666
11043,4516.35
11044,5284.509166666668
11045,2869.12
11046,1483.513333333333
11047,11924.22
11048,576.72
11049,666.155
11050,1948.41
11051,1679.5216666666665
11052,2127.6508333333336
11053,628.8883333333333
11054,2450.67
11055,1111.1625
11056,1522.3466666666666
11057,5716.93
11058,753.95
11059,2387.0086666666666
11060,1085.97
11061,2534.514166666667
11062,1268.9333333333334
11063,6267.88
11064,4004.6133333333332
11065,1007.2395
11066,755.55
11067,4214.763333333333
11068,554.818
11069,1532.97
11070,591.78
11071,989.2226666666667
11072,2223.71
11073,3033.86
11074,2360.4616666666666
11075,3065.87
11076,648.2040000000001
11077,667.308
11078,7039.635
11079,1366.715
11080,802.2475
11081,687.612
11082,4596.846666666667
11083,2205.5
11084,784.7866666666667
11085,2229.96
11086,5612.435
11087,11475.26
11088,2342.86
11089,9504.05
11090,918.43
11091,13190.85
11092,5261.95
11093,14644.063333333332
11094,660.2516666666666
11095,4899.42
11096,367.89
11097,3585.1365
11098,505.72933333333333
11099,1779.935
11100,3412.2391666666667
11101,15600.15
11102,12447.286047619047
11103,9371.81
11104,4289.216666666667
11105,6003.26
11106,17077.39
11107,3627.6
11108,1383.51
11109,4854.29
11110,1205.3593333333336
11111,686.37
11112,595.41
11113,691.1600714285714
11114,704.35
11115,519.8066666666666
11116,955.1325
11117,975.8333333333333
11118,3394.7525
11119,809.6875
11120,2115.69
11121,746.1679047619045
11122,5417.923333333332
11123,6368.216666666666
11124,654.84
11125,4657.2825
11126,4120.36
11127,1918.2876666666668
11128,791.385
11129,2651.211333333333
11130,601.31
11131,893.28
11132,9234.306666666665
11133,942.5175
11134,12573.49
11135,6357.03
11136,737.0183333333334
11137,830.2688571428572
11138,5227.07
11139,1262.91
11140,2177.73
11141,3910.8575
11142,1887.2879999999998
11143,3565.47
11144,1640.0985
11145,8102.388666666666
11146,11637.122499999998
11147,13040.16
11148,905.86
11149,9706.55
11150,9200.255
11151,3217.78
11152,3669.390000000001
11153,4795.93
11154,4164.4495
11155,738.5725
11156,6918.26
11157,6702.735
11158,5044.05
11159,9470.64
11160,4808.911666666666
11161,423.38533333333334
11162,1314.76
11163,9725.41
11164,599.9433333333334
11165,616.82
11166,2768.35
11167,969.5283333333333
11168,1323.0866666666668
11169,1079.59
11170,1671.8033333333335
11171,532.6621666666666
11172,694.69
11173,4318.37
11174,6040.085833333333
11175,4984.31
11176,1039.7573333333335
11177,873.87
11178,2484.36
11179,673.9108333333332
11180,1435.537
11181,6673.82
11182,5414.962166666665
11183,961.4893333333334
11184,809.8966666666668
11185,1208.03
11186,4614.3
11187,3482.0
11188,9456.92
11189,1227.435
11190,1231.3653333333332
11191,716.92
11192,529.0293333333334
11193,5083.79
11194,2314.83
11195,506.45
11196,6448.183000000001
11197,1184.8255
11198,2267.09
11199,2829.74
11200,2163.448
11201,8064.775
11202,558.6
11203,9250.43
11204,2396.728
11205,3716.27
11206,6443.893023809524
11207,3347.91
11208,5525.63
11209,12480.196000000002
11210,16523.263333333336
11211,443.19
11212,5785.44
11213,1612.7588333333333
11214,14551.24
11215,4910.16
11216,882.4209999999999
11217,2021.58
11218,8314.545904761906
11219,4829.606666666667
11220,674.59
11221,2999.35
11222,1811.1333333333334
11223,4012.08
11224,2519.77
11225,17672.49
11226,492.535
11227,1124.022
11228,477.86833333333334
11229,583.5
11230,574.9842857142858
11231,7317.06
11232,3324.316
11233,764.811
11234,794.7475
11235,664.3883333333334
11236,522.14
11237,6534.835666666668
11238,5163.76
11239,4753.27
11240,1839.3633333333335
11241,3445.73
11242,4151.5475
11243,2346.66
11244,10659.36
11245,2356.28
11246,1773.41
11247,3145.58
11248,1071.3343333333332
11249,5667.96
11250,1377.3580952380953
11251,602.6229999999999
11252,5542.01
11253,1166.07
11254,794.02
11255,2494.392142857143
11256,1886.44
11257,738.3509523809523
11258,1709.35
11259,5452.13
11260,15630.22
11261,4785.694285714286
11262,4884.595
11263,483.88
11264,850.9199999999998
11265,1058.47
11266,1720.3239999999998
11267,1976.612
11268,1809.54
11269,996.0346666666668
11270,1937.8466666666666
11271,14725.447
11272,2084.33
11273,802.3900476190476
11274,9607.61
11275,508.84
11276,4610.41
11277,2095.53
11278,905.1653333333333
11279,5593.15
11280,876.2
11281,5919.27
11282,8493.8
11283,6162.91
11284,625.9903333333333
11285,2769.324
11286,1447.7541666666668
11287,1066.02
11288,12712.366666666667
11289,1308.1107142857143
11290,604.84
11291,9069.124583333334
11292,3445.6
11293,3040.01
11294,3860.66
11295,1034.8216666666665
11296,435.58
11297,2231.8
11298,707.0852380952382
11299,10538.1
11300,9250.698333333334
11301,943.7669999999999
11302,2437.8
11303,3040.8240952380957
11304,12051.19
11305,874.8506666666667
11306,5790.95
11307,966.2851666666668
11308,1431.0386666666666
11309,2814.652833333333
11310,1427.8533333333332
11311,9681.821666666667
11312,4023.17
11313,7031.292666666666
11314,1734.08
11315,3405.98
11316,4831.176333333334
11317,983.14
11318,5390.14
11319,1006.6575
11320,2500.97
11321,5470.32
11322,4279.87
11323,2445.4
11324,932.9886666666666
11325,1709.59680952381
11326,7044.28
11327,8921.06
11328,557.85
11329,4306.82
11330,4514.179666666666
11331,880.98
11332,1116.61
11333,562.8705
11334,5100.24
11335,629.93
11336,3914.816
11337,568.9385000000001
11338,848.6238333333334
11339,2411.01
11340,617.7562380952381
11341,2947.8066666666664
11342,1775.292333333333
11343,790.5525
11344,481.7733333333333
11345,2681.8
11346,1585.3366666666666
11347,14567.21
11348,14378.861499999999
11349,5033.56
11350,4464.45
11351,4987.776666666667
11352,2282.18
11353,4643.05
11354,2815.55
11355,6453.78
11356,948.7406666666665
11357,2964.0
11358,1330.1011904761906
11359,2722.86
11360,7367.83
11361,1548.2179999999998
11362,2150.952
11363,9174.3
11364,6862.85
11365,3562.7175
11366,5286.469333333333
11367,1021.2133333333335
11368,3651.96
11369,802.3683333333333
11370,1246.04
11371,561.9008333333334
11372,1167.9653333333338
11373,8145.57
11374,1104.455
11375,1336.0
11376,9851.89
11377,1762.92
11378,2930.27
11379,6663.19
11380,8615.583333333334
11381,1588.6663333333333
11382,4949.218333333334
11383,663.44
11384,447.0
11385,3053.38
11386,435.46799999999996
11387,880.8
11388,5514.61
11389,1423.72
11390,846.23
11391,6734.73
11392,9020.15
11393,9280.554
11394,4520.8173809523805
11395,1432.207
11396,920.9142142857144
11397,9404.645
11398,780.3
11399,1831.4975
11400,1895.83
11401,2468.063333333333
11402,1100.72
11403,924.7649999999999
11404,9953.3375
11405,6799.15
11406,1709.59680952381
11407,911.0053333333334
11408,2402.48
11409,3095.51
11410,1665.0575
11411,662.4135000000001
11412,7006.99
11413,612.5114166666667
11414,2292.2
11415,950.763
11416,1048.7466666666667
11417,1543.19
11418,4722.017499999999
11419,6854.84
11420,3808.13
11421,6749.298333333332
11422,760.155
11423,2646.51
11424,5584.341666666666
11425,485.5316666666667
11426,6347.245
11427,796.0170000000002
11428,1627.6233333333334
11429,2687.3200000000006
11430,4373.742142857143
11431,677.7197142857143
11432,620.0511666666666
11433,3980.3416666666667
11434,999.525
11435,7668.8085
11436,2986.98
11437,3595.31
11438,6603.9325
11439,16252.454
11440,2376.91
11441,7814.046666666667
11442,3626.17
11443,1175.72
11444,4433.17
11445,506.2976190476191
11446,801.5238333333333
11447,5232.8533333333335
11448,707.92
11449,2699.8
11450,868.5611666666665
11451,748.69
11452,487.18000000000006
11453,6865.2725
11454,723.7666666666668
11455,4508.28
11456,3018.434166666667
11457,10294.397166666668
11458,599.9580952380953
11459,5551.2953333333335
11460,4768.289666666667
11461,1156.817142857143
11462,3203.993333333334
11463,750.48
11464,2771.813333333333
11465,493.35
11466,5150.9525
11467,1941.4436666666668
11468,9121.04
11469,3574.933333333334
11470,2308.5003333333334
11471,5334.283333333334
11472,826.015
11473,1687.8433333333332
11474,605.7933333333334
11475,810.9526666666666
11476,930.1339999999999
11477,1334.65
11478,14755.55
11479,887.1406666666668
11480,1399.61
11481,5528.81
11482,470.81
11483,4266.756666666667
11484,1028.8356666666666
11485,15151.696666666667
11486,4023.21
11487,2553.51
11488,833.3808333333334
11489,683.2333333333335
11490,1419.8566666666666
11491,5975.77
11492,4499.8
11493,2767.9
11494,432.17
11495,3612.38
11496,2716.61
11497,805.39
11498,3012.15
11499,5142.17
11500,4418.05
11501,497.38
11502,1862.39
11503,1974.5716666666665
11504,6893.39
11505,6960.483333333334
11506,9357.775833333333
11507,11788.65
11508,1482.78
11509,2769.67
11510,9090.8
11511,4207.756
11512,1680.96
11513,859.454
11514,866.5233333333334
11515,3390.5
11516,2685.21
11517,8072.29
11518,2533.1
11519,803.1448333333333
11520,5736.355
11521,768.415
11522,666.6080000000001
11523,1000.3933333333334
11524,864.04
11525,1232.99
11526,1110.3643333333334
11527,1521.34
11528,2210.57
11529,5296.868047619048
11530,6853.04
11531,888.0775
11532,787.4203333333336
11533,804.4266666666666
11534,916.1014285714285
11535,1703.8
11536,3334.92
11537,2489.96
11538,799.9223333333334
11539,916.4833333333332
11540,8977.13
11541,3982.41
11542,1727.77
11543,3534.265452380953
11544,734.02
11545,441.65
11546,14181.659166666665
11547,1422.3616666666667
11548,1953.599
11549,921.5096666666667
11550,3457.98
11551,3613.26
11552,16581.773333333334
11553,650.06
11554,1624.5266666666666
11555,2214.11
11556,1044.955
11557,9773.63
11558,756.295
11559,891.9321428571429
11560,3971.16
11561,4641.923333333333
11562,3584.75
11563,761.9339047619047
11564,1049.4333333333334
11565,7962.181333333333
11566,830.4903333333333
11567,1047.345
11568,4892.528333333333
11569,4200.03
11570,4545.798333333334
11571,5189.049166666667
11572,2452.74
11573,15477.72
11574,601.64
11575,1388.0275
11576,4999.04
11577,689.0433333333334
11578,3007.26
11579,2089.2861666666668
11580,5346.718000000001
11581,3002.3233333333337
11582,16630.37
11583,1307.06
11584,1256.2725
11585,522.05
11586,1224.74
11587,11681.88
11588,2017.286
11589,5982.01
11590,2392.8
11591,1607.0883333333334
11592,8411.402999999998
11593,6688.37
11594,426.84
11595,1467.2133333333334
11596,4409.02
11597,1391.43
11598,6914.138000000001
11599,1812.9275
11600,4609.3
11601,5947.37
11602,7625.16
11603,1215.6541666666665
11604,10531.9
11605,1596.24
11606,1766.29
11607,7013.675
11608,14987.646666666666
11609,433.465
11610,744.3889999999999
11611,7236.54
11612,2548.5
11613,509.95
11614,2049.5515
11615,4283.01
11616,777.1186666666667
11617,869.3953333333333
11618,7603.686
11619,5680.635
11620,3714.89
11621,3895.225
11622,3920.31
11623,1076.1573333333333
11624,3717.091
11625,4242.091666666667
11626,4194.87
11627,4762.16
11628,17465.05
11629,596.4461666666667
11630,1075.765
11631,8881.88
11632,1785.57
11633,6450.042666666666
11634,988.6344999999998
11635,907.4316666666666
11636,14488.84
11637,742.88
11638,2979.929833333334
11639,5679.54
11640,764.1669444444444
11641,2226.1665000000003
11642,15744.355
11643,408.05
11644,16860.6
11645,1426.9666666666665
11646,1861.945
11647,961.1956666666666
11648,682.6239999999999
11649,1310.44
11650,787.49
11651,2287.09
11652,2773.37
11653,4989.051666666667
11654,3207.29
11655,2509.1079999999997
11656,11582.41
11657,851.31
11658,554.048
11659,3332.81
11660,3380.155
11661,934.27
11662,1584.7333333333331
11663,1241.38
11664,725.8539999999999
11665,825.0693333333334
11666,3155.9793333333337
11667,957.3866666666668
11668,5299.33
11669,4410.945
11670,3832.64
11671,670.46
11672,6711.98
11673,2505.234
11674,1713.5
11675,3256.2006666666666
11676,435.33
11677,2471.11
11678,3152.71
11679,3920.935
11680,924.7588333333332
11681,2912.23
11682,10868.35
11683,1275.4869047619047
11684,1221.06
11685,7061.71
11686,1189.815
11687,483.905
11688,7528.776166666666
11689,864.4515555555555
11690,2029.1833333333334
11691,853.28
11692,1835.1748333333335
11693,1808.645
11694,1636.39
11695,6542.706666666668
11696,5270.18
11697,919.4323333333334
11698,392.61
11699,4209.590952380952
11700,3160.8
11701,5349.7
11702,14398.440809523809
11703,486.837
11704,4534.2
11705,4453.04
11706,2494.8058333333333
11707,935.1995833333332
11708,11352.667380952378
11709,3376.94
11710,6158.328333333334
11711,16180.101666666667
11712,953.7379285714286
11713,1263.3808333333334
11714,975.9505
11715,13945.1375
11716,671.95
11717,1681.585833333333
11718,2923.628666666667
11719,5301.95
11720,951.4361666666667
11721,3519.325
11722,14860.055
11723,1700.33
11724,8756.806666666667
11725,434.15
11726,8160.44
11727,1194.0100000000002
11728,961.0345
11729,3393.11
11730,6230.515
11731,6807.56
11732,7362.36
11733,3479.0696666666668
11734,1417.0383333333332
11735,689.655
11736,4778.7175
11737,17432.556666666667
11738,2794.72
11739,1735.09
11740,1008.945
11741,1350.6526666666666
11742,4977.92
11743,584.3308333333333
11744,4475.329999999999
11745,2181.47
11746,3959.135
11747,9057.22
11748,4024.49
11749,987.26
11750,570.7566666666667
11751,7548.6
11752,3737.586666666667
11753,2760.35
11754,2708.9243333333334
11755,531.4775
11756,2915.87
11757,2289.42
11758,10659.305
11759,3418.385
11760,3903.4
11761,1202.76
11762,1022.515
11763,686.83
11764,2250.31
11765,2881.58
11766,5091.531666666667
11767,408.64599999999996
11768,1007.63
11769,659.2623333333333
11770,6685.13
11771,1299.78
11772,3276.28
11773,5040.109619047618
11774,743.08
11775,562.0991666666666
11776,2939.493333333334
11777,777.405
11778,1963.998761904762
11779,1439.24
11780,694.465
11781,4904.79
11782,3185.463333333333
11783,4442.901666666667
11784,8524.86
11785,2776.895
11786,794.4186666666667
11787,1225.6875238095238
11788,835.57
11789,805.2683333333334
11790,4288.486666666667
11791,4808.696666666667
11792,3504.99
11793,4957.1
11794,725.7427857142857
11795,1102.068
11796,446.5358333333333
11797,5566.32
11798,589.9585000000001
